specimen,class,cap.color,cap.shape,cap.surface,gill.size,gill.color,gill.attachment,population
3719,p,g,f,y,b,g,f,v
3720,e,g,f,y,b,u,f,v
3721,e,e,f,f,b,w,f,y
3722,e,n,f,y,b,p,f,v
3723,e,g,x,y,b,p,f,y
3724,e,n,x,y,b,w,f,v
3725,p,g,x,f,b,p,f,v
3726,p,w,x,s,n,g,f,v
3727,p,y,f,f,b,g,f,v
3728,e,n,f,y,b,u,f,v
3729,e,e,f,y,b,p,f,y
3730,e,e,f,f,b,u,f,y
3731,e,e,f,f,b,w,f,y
3732,e,e,f,y,b,w,f,v
3733,e,n,f,y,b,n,f,y
3735,p,g,x,y,b,h,f,y
3736,e,e,f,y,b,w,f,y
3737,e,n,f,y,b,p,f,y
3738,p,g,x,f,b,p,f,v
3739,p,w,x,f,n,p,f,s
3740,p,g,x,f,n,p,f,v
3741,e,n,x,y,b,u,f,y
3742,p,y,f,f,b,h,f,v
3745,e,e,f,y,b,u,f,y
3746,e,e,f,f,b,p,f,v
3747,p,y,x,f,b,p,f,v
3748,e,n,f,y,b,u,f,v
3749,e,e,f,f,b,w,f,v
3750,e,e,f,y,b,u,f,v
3751,p,y,x,f,b,p,f,v
3753,e,e,f,f,b,u,f,v
3754,p,g,x,s,n,g,f,s
3755,p,w,x,f,n,u,f,v
3756,p,g,x,f,b,h,f,y
3757,e,g,f,y,b,n,f,v
3758,e,e,f,f,b,n,f,v
3759,p,y,f,f,b,p,f,y
3761,e,e,f,y,b,w,f,v
3762,e,g,f,f,b,u,f,v
3764,e,g,f,f,b,u,f,v
3765,e,n,f,y,b,u,f,y
3766,e,e,f,y,b,w,f,v
3767,e,n,f,y,b,w,f,v
3768,e,e,f,f,b,n,f,y
3769,e,e,f,y,b,w,f,y
3771,e,g,x,f,b,p,f,y
3772,e,n,f,y,b,p,f,y
3774,e,e,x,f,b,n,f,y
3775,e,n,f,f,b,p,f,y
3776,p,g,x,f,b,h,f,y
3777,e,e,f,y,b,p,f,y
3778,e,g,x,y,b,n,f,y
3779,e,n,f,y,b,w,f,v
3780,e,n,f,y,b,w,f,y
3781,e,g,f,y,b,w,f,y
3782,p,g,x,f,b,h,f,v
3784,p,g,f,f,b,g,f,v
3785,e,g,f,y,b,u,f,y
3786,e,g,f,y,b,n,f,v
3787,e,g,f,f,b,u,f,y
3788,p,y,f,f,b,h,f,v
3791,p,g,f,f,b,h,f,v
3792,e,n,f,y,b,w,f,v
3793,p,g,x,f,n,u,f,s
3795,p,w,x,s,n,g,f,s
3796,e,n,f,y,b,n,f,v
3797,p,w,x,s,n,n,f,v
3798,e,e,f,y,b,p,f,y
3799,e,g,f,f,b,u,f,v
3800,e,e,f,f,b,p,f,y
3801,e,e,f,y,b,w,f,y
3802,p,g,x,s,n,p,f,s
3803,e,e,f,y,b,n,f,y
3804,e,e,f,y,b,n,f,v
3805,p,p,x,f,n,n,f,v
3806,e,e,f,f,b,u,f,y
3807,p,p,x,s,n,u,f,v
3808,e,e,f,f,b,w,f,y
3809,p,g,f,f,b,g,f,y
3811,p,g,x,f,b,h,f,y
3813,e,e,f,y,b,u,f,v
3814,e,n,f,y,b,u,f,v
3815,p,p,x,s,n,g,f,s
3816,p,g,x,y,b,h,f,y
3817,e,e,f,f,b,p,f,v
3818,e,g,f,f,b,w,f,v
3819,e,g,f,y,b,n,f,v
3820,e,e,f,y,b,p,f,y
3821,e,e,f,y,b,u,f,v
3823,p,g,x,f,b,g,f,y
3824,e,n,x,y,b,u,f,y
3825,e,e,f,y,b,u,f,y
3826,e,e,f,f,b,n,f,y
3827,p,w,x,f,n,n,f,v
3828,e,e,f,y,b,p,f,y
3829,e,g,f,y,b,p,f,y
3830,p,g,x,f,b,p,f,y
3831,e,g,f,y,b,n,f,y
3832,p,w,x,s,n,n,f,v
3833,e,e,f,f,b,n,f,v
3834,p,w,x,s,n,n,f,s
3835,p,g,x,f,b,g,f,v
3836,p,g,x,f,b,h,f,y
3837,e,g,f,y,b,u,f,v
3839,e,e,f,y,b,p,f,y
3840,e,e,f,y,b,p,f,y
3842,e,e,f,f,b,u,f,y
3845,e,e,f,f,b,u,f,y
3846,p,g,x,f,n,p,f,s
3847,e,g,f,y,b,u,f,y
3848,e,e,f,y,b,w,f,y
3850,e,g,f,y,b,w,f,y
3851,e,e,x,f,b,n,f,y
3853,p,p,x,s,n,p,f,s
3854,e,n,f,y,b,u,f,v
3855,p,g,x,f,b,p,f,y
3856,e,e,f,y,b,n,f,v
3857,e,g,f,y,b,w,f,v
3858,e,e,f,f,b,n,f,v
3859,p,w,x,s,n,u,f,v
3861,e,n,x,y,b,n,f,v
3862,e,e,f,f,b,w,f,v
3863,e,e,f,y,b,w,f,v
3864,e,g,x,y,b,u,f,y
3865,p,g,x,f,b,p,f,v
3866,p,w,x,f,n,n,f,v
3867,e,n,f,y,b,w,f,y
3868,e,e,f,f,b,w,f,v
3870,p,g,x,s,n,p,f,s
3871,e,e,x,y,b,p,f,v
3872,p,g,x,f,b,h,f,v
3873,p,g,x,f,n,p,f,v
3874,p,g,x,f,b,h,f,v
3875,p,g,x,s,n,n,f,v
3876,e,g,x,f,b,w,f,v
3877,p,p,x,f,n,u,f,s
3878,e,e,f,f,b,n,f,v
3879,p,p,x,s,n,n,f,v
3880,p,g,x,f,n,p,f,s
3881,e,e,f,y,b,p,f,y
3882,p,g,x,f,n,n,f,s
3883,p,g,x,s,n,n,f,v
3884,e,g,f,y,b,u,f,y
3885,e,n,f,y,b,u,f,y
3886,p,g,x,f,n,g,f,s
3888,p,w,x,s,n,n,f,s
3889,e,n,f,y,b,w,f,v
3891,p,g,f,y,b,g,f,y
3892,e,g,f,y,b,n,f,v
3893,p,g,x,f,b,g,f,v
3895,p,g,x,f,b,g,f,y
3896,p,g,f,f,b,p,f,y
3897,e,e,f,f,b,n,f,v
3898,e,g,f,f,b,w,f,v
3900,e,g,f,f,b,n,f,y
3901,p,g,x,f,b,p,f,y
3902,p,y,x,y,b,h,f,v
3903,p,g,f,y,b,p,f,y
3904,p,y,x,f,b,p,f,v
3905,p,w,x,f,n,g,f,v
3906,p,y,x,y,b,h,f,y
3907,p,y,x,y,b,g,f,v
3908,p,y,x,f,b,h,f,v
3909,p,y,f,f,b,h,f,v
3910,p,y,f,f,b,g,f,y
3911,e,g,f,y,b,n,f,y
3912,p,g,x,y,b,g,f,y
3913,p,y,f,f,b,p,f,y
3914,p,y,f,f,b,g,f,y
3915,e,g,x,f,b,w,f,y
3916,e,n,f,y,b,n,f,v
3917,e,e,f,y,b,n,f,v
3920,p,g,f,y,b,h,f,v
3921,e,e,f,y,b,w,f,y
3922,p,g,f,y,b,p,f,v
3923,e,e,f,f,b,n,f,v
3924,e,g,f,f,b,p,f,v
3926,p,g,x,f,b,p,f,y
3927,p,y,x,y,b,p,f,y
3928,p,y,f,f,b,h,f,y
3929,e,e,f,y,b,p,f,v
3930,p,y,x,f,b,h,f,y
3931,p,g,f,y,b,h,f,y
3932,p,y,f,f,b,g,f,v
3933,p,y,f,y,b,g,f,v
3934,p,g,x,y,b,p,f,y
3936,p,p,x,s,n,g,f,s
3940,p,p,x,f,n,n,f,v
3941,p,y,x,f,b,h,f,v
3942,p,g,f,y,b,p,f,v
3943,e,g,x,y,b,p,f,y
3944,e,e,f,f,b,p,f,y
3947,p,y,x,f,b,g,f,v
3948,p,g,f,y,b,g,f,y
3950,p,y,x,y,b,h,f,v
3951,p,y,f,f,b,g,f,y
3952,p,y,x,y,b,p,f,v
3953,p,g,f,f,b,g,f,y
3954,p,p,x,s,n,n,f,s
3955,p,g,x,f,n,g,f,s
3956,p,g,x,y,b,g,f,v
3957,p,y,x,y,b,h,f,y
3959,e,g,f,y,b,u,f,v
3961,p,y,x,y,b,g,f,y
3962,e,g,f,f,b,w,f,v
3963,p,y,f,f,b,g,f,y
3964,p,g,x,y,b,h,f,y
3965,p,y,f,f,b,g,f,v
3967,p,g,f,y,b,h,f,y
3968,p,y,f,y,b,h,f,y
3969,p,y,x,f,b,p,f,y
3972,p,g,x,f,b,p,f,y
3973,e,n,f,y,b,u,f,v
3974,e,g,f,f,b,w,f,v
3976,p,p,x,s,n,u,f,s
3977,p,g,f,f,b,p,f,v
3978,p,g,x,f,b,h,f,v
3981,p,g,f,y,b,p,f,v
3982,p,p,x,f,n,p,f,v
3984,p,y,x,y,b,p,f,v
3986,p,g,f,f,b,g,f,y
3987,p,g,x,f,b,p,f,y
3988,p,y,x,f,b,h,f,y
3990,e,g,f,f,b,u,f,y
3991,p,y,x,f,b,h,f,v
3992,p,g,x,y,b,h,f,v
3993,p,g,f,f,b,p,f,y
3995,p,g,x,f,n,u,f,v
3996,p,g,x,y,b,p,f,v
3997,p,g,x,s,b,h,f,s
3998,p,g,x,y,b,h,f,v
3999,e,g,f,y,b,n,f,y
4000,p,y,f,f,b,p,f,v
4001,e,e,f,f,b,p,f,v
4002,p,g,f,y,b,p,f,y
4003,e,n,f,y,b,n,f,v
4005,p,g,x,y,b,g,f,y
4006,p,g,x,y,b,h,f,y
4008,p,g,f,f,b,p,f,v
4010,e,e,f,y,b,w,f,y
4011,e,e,f,y,b,w,f,v
4012,p,g,f,f,b,g,f,y
4013,e,e,x,f,b,u,f,v
4014,p,g,f,y,b,p,f,v
4015,p,y,x,y,b,p,f,v
4016,p,y,f,y,b,p,f,v
4018,p,y,x,y,b,p,f,v
4019,e,g,x,f,b,u,f,v
4021,p,g,f,y,b,g,f,v
4022,p,y,f,f,b,h,f,y
4023,p,g,x,y,b,p,f,y
4024,p,e,x,y,n,b,f,v
4025,p,g,x,y,b,h,f,y
4026,p,g,x,y,b,g,f,v
4027,p,g,x,s,n,u,f,v
4028,p,g,f,f,b,p,f,v
4029,p,b,f,s,b,p,f,s
4030,p,g,x,y,b,p,f,v
4031,p,y,x,y,b,p,f,y
4032,p,w,x,s,n,u,f,s
4035,p,g,x,y,b,h,f,y
4036,p,y,x,f,b,p,f,v
4037,p,y,x,f,b,p,f,v
4038,p,g,f,f,b,p,f,v
4039,p,y,x,f,b,h,f,y
4040,e,g,f,f,b,u,f,v
4041,p,g,x,f,b,p,f,y
4042,e,n,f,y,b,u,f,y
4043,p,g,f,y,b,h,f,v
4045,p,g,f,f,b,g,f,v
4046,p,w,x,s,n,u,f,v
4047,p,g,x,y,b,h,f,y
4050,p,y,x,f,b,p,f,v
4051,p,y,x,f,b,p,f,y
4052,p,p,x,f,n,u,f,v
4053,p,y,f,f,b,p,f,y
4054,p,g,f,f,b,h,f,v
4055,e,e,f,y,b,p,f,v
4056,p,y,x,y,b,g,f,v
4057,p,y,f,f,b,g,f,v
4058,p,g,x,f,n,g,f,s
4059,p,p,x,s,n,u,f,v
4064,p,y,f,y,b,p,f,y
4065,p,y,x,f,b,p,f,y
4066,p,g,x,y,b,g,f,v
4067,p,g,f,f,b,g,f,y
4068,p,y,f,f,b,g,f,y
4070,p,g,x,y,b,p,f,v
4071,p,y,x,y,b,h,f,v
4072,p,g,f,f,b,p,f,v
4073,p,y,f,f,b,p,f,y
4075,e,n,f,y,b,p,f,v
4077,e,u,f,y,n,h,f,y
4078,e,n,f,y,b,u,f,y
4080,p,y,f,f,b,g,f,v
4081,p,g,x,y,b,g,f,y
4082,p,g,x,y,b,p,f,y
4083,p,y,f,f,b,g,f,v
4084,p,y,x,y,b,g,f,y
4085,p,y,x,f,b,h,f,v
4086,p,g,x,y,b,p,f,v
4088,e,g,x,f,b,u,f,v
4089,p,g,f,y,b,h,f,y
4090,e,e,f,y,b,p,f,v
4091,p,g,x,f,b,p,f,v
4092,p,y,f,f,b,h,f,v
4093,e,n,f,y,b,n,f,y
4095,p,g,f,y,b,p,f,v
4096,e,e,x,f,b,w,f,v
4097,e,e,f,f,b,p,f,y
4098,p,y,f,y,b,h,f,v
4100,p,g,x,y,b,p,f,y
4101,p,e,x,y,n,b,f,v
4102,p,y,x,f,b,p,f,v
4104,e,g,f,y,b,u,f,y
4109,p,g,f,f,b,p,f,v
4110,e,g,f,y,b,w,f,y
4111,p,y,f,f,b,p,f,y
4112,p,y,f,f,b,g,f,y
4113,p,g,f,f,b,g,f,v
4114,e,e,f,f,b,u,f,v
4116,p,y,f,f,b,g,f,v
4117,p,y,x,f,b,g,f,v
4118,p,y,x,f,b,g,f,y
4119,p,y,f,f,b,p,f,v
4120,p,y,f,f,b,h,f,v
4121,p,g,x,y,b,p,f,v
4123,p,g,f,f,b,g,f,v
4124,p,y,f,f,b,h,f,v
4125,e,n,f,f,b,u,f,v
4126,p,y,x,y,b,g,f,v
4127,p,y,x,y,b,h,f,v
4128,e,n,f,y,b,p,f,y
4129,p,g,f,y,b,p,f,y
4130,e,e,f,f,b,p,f,y
4131,p,y,x,y,b,g,f,v
4132,p,g,f,y,b,h,f,v
4133,p,y,x,y,b,p,f,v
4135,e,g,f,f,b,w,f,v
4136,p,g,f,y,b,g,f,y
4137,p,g,x,f,b,h,f,y
4138,p,g,f,y,b,h,f,v
4139,e,n,f,y,b,w,f,v
4140,p,y,x,y,b,p,f,y
4142,e,e,f,y,b,w,f,v
4143,e,e,f,y,b,w,f,v
4144,p,g,f,s,b,p,f,v
4145,p,g,x,f,b,g,f,y
4146,p,g,f,y,b,g,f,v
4147,p,g,x,y,b,g,f,v
4148,p,y,x,f,b,h,f,v
4149,p,g,f,y,b,p,f,v
4150,p,g,f,y,b,p,f,v
4151,e,e,f,y,b,w,f,y
4152,p,g,x,y,b,h,f,v
4153,p,g,f,y,b,p,f,v
4154,p,g,x,y,b,p,f,y
4155,e,e,f,f,b,p,f,v
4157,e,e,f,y,b,n,f,y
4158,p,y,f,f,b,h,f,v
4160,e,n,f,y,b,u,f,y
4163,p,y,x,f,b,p,f,v
4164,p,y,x,y,b,p,f,v
4165,p,y,x,y,b,p,f,v
4166,e,c,f,f,n,w,f,v
4167,p,g,x,f,b,h,f,v
4168,p,g,f,f,b,p,f,y
4169,p,g,x,y,b,h,f,v
4170,p,g,f,y,b,p,f,y
4171,p,b,x,s,b,w,f,s
4172,p,g,f,f,b,h,f,v
4173,p,g,x,y,b,p,f,v
4174,p,y,f,f,b,g,f,y
4175,p,g,f,f,b,h,f,v
4177,e,g,f,f,b,w,f,y
4178,p,y,x,f,b,p,f,y
4179,p,y,x,f,b,h,f,y
4180,e,e,f,y,b,u,f,y
4181,p,g,f,y,b,h,f,v
4182,p,g,f,f,b,h,f,y
4183,p,y,x,y,b,g,f,y
4184,e,g,f,f,b,w,f,y
4186,p,g,x,f,b,g,f,y
4187,e,n,f,y,b,p,f,y
4188,e,g,f,f,b,u,f,v
4189,p,g,x,y,b,h,f,v
4191,p,y,f,f,b,h,f,v
4192,p,g,f,f,b,g,f,v
4193,p,g,f,f,b,h,f,y
4194,p,g,f,y,b,p,f,y
4195,p,b,f,s,b,w,f,s
4196,e,e,f,f,b,u,f,y
4197,p,n,x,y,n,b,f,v
4198,e,g,x,y,b,n,f,v
4199,p,g,x,f,n,n,f,v
4200,p,p,x,f,n,n,f,v
4201,p,n,x,y,n,b,f,v
4202,p,g,f,f,b,g,f,y
4203,p,y,x,f,b,g,f,v
4204,p,g,x,s,b,w,f,s
4206,p,y,x,f,b,p,f,y
4207,p,g,f,y,b,g,f,y
4208,p,g,f,f,b,h,f,y
4209,p,g,f,y,b,h,f,y
4210,p,g,x,y,b,g,f,y
4212,p,y,x,f,b,p,f,y
4213,p,y,f,f,b,p,f,v
4214,p,y,x,f,b,h,f,v
4217,p,g,f,s,b,h,f,v
4219,p,y,f,f,b,p,f,y
4221,p,y,f,f,b,p,f,y
4222,p,y,f,f,b,g,f,v
4224,p,g,x,y,b,p,f,y
4225,e,e,f,y,b,p,f,v
4226,p,y,f,f,b,h,f,v
4227,p,g,f,f,b,h,f,y
4228,p,g,f,y,b,h,f,v
4229,p,y,x,f,b,g,f,v
4230,p,y,x,f,b,g,f,v
4231,p,g,x,f,b,h,f,y
4232,p,y,x,y,b,p,f,y
4233,p,w,f,s,b,p,f,s
4235,p,y,f,f,b,p,f,v
4236,p,g,f,y,b,h,f,y
4238,p,y,f,f,b,h,f,v
4240,p,g,x,y,b,p,f,y
4241,p,y,x,f,b,h,f,y
4242,p,g,f,f,b,g,f,v
4243,p,y,x,f,b,p,f,y
4244,p,g,f,y,b,p,f,v
4246,p,w,x,s,b,h,f,s
4247,p,g,f,f,b,p,f,y
4248,p,b,x,s,b,p,f,s
4249,p,g,f,y,b,h,f,v
4250,p,g,x,y,b,p,f,v
4251,p,y,x,f,b,g,f,y
4252,p,y,x,f,b,p,f,y
4253,p,y,x,y,b,g,f,v
4254,e,g,f,y,b,u,f,y
4255,p,y,f,y,b,h,f,y
4256,p,g,x,y,b,h,f,y
4257,p,y,f,f,b,h,f,v
4258,p,y,f,y,b,h,f,v
4259,p,y,f,f,b,g,f,y
4260,p,g,x,y,b,h,f,v
4262,p,g,x,y,b,g,f,y
4263,p,p,x,f,n,p,f,s
4265,p,y,x,f,b,g,f,y
4266,p,y,f,f,b,h,f,y
4267,p,g,x,y,b,g,f,v
4269,p,g,x,y,b,h,f,v
4270,p,y,x,f,b,h,f,y
4271,p,y,x,f,b,g,f,v
4272,p,g,x,y,b,h,f,y
4273,p,y,x,y,b,g,f,v
4274,p,g,f,y,b,g,f,y
4275,p,g,f,y,b,p,f,v
4278,p,g,f,f,b,p,f,y
4279,p,y,x,y,b,h,f,y
4281,p,g,x,y,b,h,f,v
4285,p,y,f,f,b,p,f,v
4288,p,g,f,y,b,g,f,y
4289,p,y,x,f,b,g,f,v
4293,p,y,x,f,b,p,f,v
4294,p,y,f,f,b,p,f,v
4295,p,g,f,f,b,h,f,y
4296,p,g,f,f,b,p,f,v
4297,p,y,x,f,b,h,f,y
4298,p,g,f,f,b,p,f,y
4300,p,y,f,y,b,g,f,y
4301,p,g,f,f,b,h,f,y
4302,p,y,x,f,b,g,f,v
4303,p,g,f,f,b,g,f,v
4304,p,g,f,f,b,g,f,y
4305,p,y,f,f,b,h,f,y
4306,e,g,f,y,b,w,f,y
4307,p,g,f,y,b,h,f,y
4309,p,g,f,y,b,g,f,v
4310,p,y,x,y,b,p,f,v
4311,p,g,x,y,b,p,f,y
4314,p,y,x,f,b,g,f,v
4315,p,y,x,y,b,p,f,y
4316,p,g,f,f,b,p,f,v
4317,p,y,x,f,b,h,f,v
4318,p,g,f,f,b,h,f,v
4320,p,g,f,f,b,h,f,y
4321,p,y,f,y,b,h,f,v
4322,p,g,f,f,b,p,f,y
4323,p,y,x,f,b,g,f,y
4324,p,g,f,y,b,p,f,y
4326,p,g,f,y,b,p,f,v
4328,p,y,f,y,b,p,f,y
4329,p,y,x,f,b,g,f,y
4331,p,y,f,y,b,h,f,v
4332,p,n,k,y,n,w,f,v
4335,p,g,x,y,b,h,f,y
4336,p,g,f,y,b,g,f,y
4337,p,y,x,f,b,p,f,v
4338,p,g,x,f,b,g,f,v
4340,p,g,x,y,b,p,f,y
4341,p,g,x,y,b,g,f,y
4342,e,e,f,y,b,w,f,y
4344,p,y,x,y,b,h,f,v
4345,p,y,f,f,b,g,f,v
4346,p,y,x,f,b,p,f,v
4347,p,g,f,f,b,h,f,y
4349,p,y,x,y,b,g,f,y
4350,p,b,f,s,b,w,f,s
4351,p,g,x,y,b,p,f,v
4352,p,y,x,y,b,g,f,v
4353,p,g,f,f,b,g,f,v
4354,p,g,f,y,b,g,f,y
4357,p,g,x,y,b,p,f,v
4359,p,g,f,f,b,g,f,v
4360,p,y,f,f,b,p,f,y
4361,p,g,f,y,b,g,f,y
4362,p,y,x,y,b,g,f,y
4363,p,g,f,y,b,g,f,v
4364,p,y,x,f,b,h,f,y
4365,p,w,b,y,n,w,f,c
4366,p,b,f,s,b,h,f,v
4367,p,y,x,y,b,p,f,y
4368,p,g,f,y,b,g,f,y
4369,p,g,f,y,b,g,f,v
4370,p,y,f,y,b,p,f,v
4371,p,g,f,f,b,g,f,y
4372,p,y,x,y,b,h,f,v
4373,p,y,x,f,b,p,f,v
4374,p,g,f,f,b,p,f,y
4376,e,g,f,y,b,n,f,v
4377,p,n,x,y,n,b,f,v
4378,p,g,f,y,b,p,f,y
4379,p,g,f,f,b,g,f,y
4380,e,e,f,y,b,n,f,v
4381,e,b,x,y,b,e,f,c
4383,p,y,x,y,b,g,f,y
4384,p,y,x,y,b,h,f,v
4385,p,y,x,y,b,p,f,y
4386,p,y,f,f,b,g,f,y
4387,p,g,f,y,b,p,f,y
4388,p,g,x,f,b,p,f,y
4389,p,y,f,y,b,p,f,v
4390,p,g,x,y,b,h,f,v
4391,p,y,x,y,b,g,f,y
4393,p,y,f,y,b,h,f,y
4394,p,g,x,y,b,g,f,y
4396,p,g,f,y,b,p,f,y
4397,e,u,x,y,n,h,f,y
4398,p,g,x,f,b,g,f,v
4399,p,y,f,f,b,g,f,v
4401,p,y,x,f,b,h,f,v
4402,p,y,f,f,b,h,f,v
4404,p,g,f,y,b,p,f,y
4405,p,g,f,f,b,h,f,v
4406,p,y,f,f,b,h,f,y
4407,p,y,f,y,b,h,f,v
4408,p,g,f,f,b,g,f,v
4409,p,g,f,y,b,g,f,y
4410,p,y,f,f,b,g,f,y
4411,e,e,f,f,b,u,f,y
4412,p,b,f,s,b,h,f,v
4413,p,g,f,y,b,g,f,v
4414,p,g,f,f,b,h,f,v
4416,p,y,f,f,b,p,f,y
4417,p,y,f,y,b,h,f,v
4418,e,n,f,y,b,u,f,v
4419,p,y,f,y,b,h,f,y
4420,e,b,x,s,b,e,f,c
4421,p,y,x,y,b,p,f,y
4422,p,y,x,f,b,p,f,y
4424,p,g,f,y,b,g,f,v
4425,e,e,f,f,b,n,f,y
4426,p,y,f,f,b,p,f,v
4427,p,y,f,f,b,p,f,v
4429,p,y,x,f,b,p,f,v
4430,p,n,x,y,n,b,f,v
4432,p,y,x,y,b,h,f,v
4433,p,y,f,f,b,g,f,v
4434,p,y,f,f,b,g,f,v
4436,p,g,f,y,b,h,f,v
4437,p,g,f,y,b,h,f,v
4440,p,y,x,y,b,g,f,y
4442,p,g,x,y,b,p,f,v
4443,p,y,x,y,b,p,f,y
4444,p,y,x,y,b,h,f,y
4446,p,g,f,f,b,g,f,y
4447,p,y,f,y,b,h,f,v
4448,p,g,f,y,b,h,f,y
4449,p,y,x,y,b,h,f,y
4450,p,g,x,y,b,p,f,y
4451,p,y,x,f,b,p,f,y
4453,p,g,x,y,b,g,f,y
4454,p,y,f,f,b,g,f,v
4456,p,y,x,y,b,p,f,y
4457,p,g,f,f,b,g,f,y
4458,p,g,f,f,b,h,f,y
4461,p,y,x,y,b,p,f,y
4462,p,n,x,y,n,b,f,v
4464,p,g,x,y,b,g,f,y
4466,p,g,f,y,b,g,f,v
4467,p,g,f,f,b,h,f,y
4468,p,y,f,y,b,h,f,y
4469,p,y,x,f,b,g,f,y
4470,p,w,x,s,b,p,f,v
4474,p,y,x,y,b,g,f,v
4475,p,y,f,y,b,h,f,v
4476,p,y,x,y,b,h,f,y
4477,p,y,x,y,b,p,f,v
4478,p,g,f,y,b,p,f,y
4479,p,y,f,f,b,h,f,y
4480,p,g,f,f,b,h,f,v
4481,e,n,f,y,b,p,f,y
4483,p,g,x,y,b,g,f,v
4484,p,g,f,y,b,h,f,v
4485,p,g,f,y,b,g,f,v
4486,p,y,x,y,b,g,f,y
4488,p,g,x,y,b,p,f,v
4489,p,y,x,y,b,p,f,v
4490,p,y,x,f,b,h,f,y
4491,p,y,f,f,b,g,f,y
4492,e,c,f,f,n,w,f,v
4495,p,y,f,f,n,w,f,v
4498,e,n,f,s,b,e,f,c
4499,p,n,x,y,n,b,f,v
4500,p,g,x,s,n,u,f,v
4501,p,y,x,f,b,g,f,y
4502,p,g,f,y,b,h,f,v
4503,p,g,f,y,b,g,f,y
4504,p,y,x,y,b,p,f,v
4505,p,y,x,y,b,p,f,v
4506,p,g,x,y,b,p,f,y
4508,p,g,f,y,b,h,f,y
4509,p,y,f,f,b,g,f,y
4510,p,y,x,f,b,p,f,v
4511,p,y,f,f,b,p,f,v
4513,p,y,f,f,b,h,f,y
4514,p,y,f,y,b,h,f,y
4515,p,y,f,f,b,h,f,v
4516,p,y,f,f,b,h,f,v
4518,p,g,x,y,b,p,f,v
4519,p,g,x,y,b,g,f,v
4520,e,b,x,s,b,w,f,c
4521,p,g,f,f,b,g,f,v
4522,p,y,x,f,b,g,f,v
4523,p,n,x,y,n,b,f,v
4524,p,g,x,y,b,g,f,y
4525,p,g,f,y,b,h,f,v
4526,p,g,f,y,b,p,f,y
4527,p,y,f,f,b,g,f,y
4528,p,y,x,y,b,g,f,v
4531,p,g,x,y,b,g,f,v
4532,p,y,f,f,b,h,f,y
4534,e,u,x,y,n,h,f,v
4537,p,y,x,y,b,g,f,y
4538,p,g,x,y,b,g,f,v
4539,p,g,f,f,b,p,f,y
4540,p,g,f,y,b,h,f,v
4541,p,g,f,f,b,h,f,y
4542,p,g,f,y,b,p,f,v
4543,p,y,x,f,b,g,f,y
4544,p,y,f,f,b,h,f,v
4545,p,g,f,f,b,p,f,v
4546,p,y,f,y,b,h,f,v
4547,p,y,f,y,b,h,f,y
4549,p,b,f,s,b,w,f,v
4550,p,w,f,s,b,g,f,v
4551,p,y,x,y,b,p,f,y
4552,p,y,f,f,b,p,f,v
4553,p,g,f,y,b,g,f,v
4554,p,y,x,y,b,h,f,v
4555,p,y,x,f,b,g,f,v
4558,e,u,x,y,n,u,f,v
4560,p,y,f,f,b,p,f,v
4561,p,y,x,y,b,p,f,v
4562,p,g,f,y,b,p,f,v
4563,p,y,x,y,b,h,f,y
4564,p,y,x,f,b,p,f,v
4565,p,y,x,y,b,g,f,y
4566,p,y,f,f,b,h,f,v
4567,p,g,x,y,b,g,f,y
4568,p,g,f,y,b,p,f,y
4569,p,g,f,y,b,g,f,v
4570,p,y,x,f,b,g,f,y
4572,p,y,x,y,b,h,f,y
4573,p,g,f,f,b,g,f,v
4574,p,g,x,y,b,g,f,y
4575,p,g,f,y,b,g,f,v
4576,p,g,f,f,b,p,f,y
4578,p,g,f,f,b,p,f,v
4579,p,g,f,y,b,h,f,y
4580,p,y,f,f,b,h,f,v
4582,p,g,x,y,b,p,f,v
4584,p,w,x,f,n,g,f,v
4586,p,y,x,f,b,h,f,v
4587,p,g,f,y,b,p,f,v
4588,p,y,x,f,b,p,f,v
4589,p,g,f,y,b,h,f,v
4590,p,g,f,y,b,g,f,v
4591,p,y,f,f,b,g,f,y
4592,p,g,x,y,b,g,f,v
4593,p,y,f,y,b,p,f,v
4594,p,y,f,f,b,h,f,y
4595,p,y,x,f,b,h,f,v
4596,p,y,f,f,b,g,f,v
4597,p,y,x,y,b,p,f,y
4598,p,y,f,f,b,g,f,y
4599,p,y,x,f,b,p,f,v
4600,p,g,f,y,b,h,f,y
4601,p,g,f,f,b,p,f,y
4602,p,y,f,f,b,g,f,v
4605,p,y,f,f,b,g,f,v
4606,p,y,x,y,b,g,f,y
4607,p,y,x,y,b,p,f,v
4608,p,y,f,f,b,h,f,y
4610,p,y,x,y,b,g,f,v
4611,p,n,x,y,n,b,f,v
4613,p,y,x,f,b,h,f,v
4615,p,g,f,y,b,p,f,y
4616,p,y,x,y,b,p,f,y
4617,p,g,f,y,b,p,f,v
4618,p,g,f,y,b,p,f,y
4619,p,g,f,f,b,p,f,v
4620,p,y,x,f,b,p,f,v
4621,p,y,f,f,b,p,f,y
4623,p,g,f,y,b,h,f,v
4624,p,g,f,y,b,h,f,y
4625,p,g,f,f,b,g,f,y
4626,p,g,f,y,b,g,f,v
4627,p,g,f,f,b,h,f,v
4628,p,g,f,y,b,g,f,v
4629,p,g,x,f,n,u,f,s
4630,p,b,f,s,b,w,f,v
4631,e,e,f,f,b,w,f,v
4632,p,y,x,y,b,g,f,v
